,subject_id,age,hair_type,hair_color,eye_color,monk_scale,fitz_type
2456,444,young adult,wavy,brunette,brown,scale 5,type iii
2457,445,adult,wavy,brunette,brown,scale 4,type iii
2458,445,adult,wavy,brunette,brown,scale 4,type iii
2459,445,adult,wavy,brunette,brown,scale 4,type iii
2460,445,adult,wavy,brunette,brown,scale 4,type iii
2461,445,adult,wavy,brunette,brown,scale 4,type iii
2462,445,adult,wavy,brunette,brown,scale 4,type iii
2469,447,adult,straight,blonde,hazel,scale 3,type i
2470,447,adult,straight,blonde,hazel,scale 3,type i
2471,447,adult,straight,blonde,hazel,scale 3,type i
2472,447,adult,straight,blonde,hazel,scale 3,type i
2473,447,adult,straight,blonde,hazel,scale 3,type i
2474,447,adult,straight,blonde,hazel,scale 3,type i
2475,448,young adult,curly,brunette,brown,scale 4,type ii
2476,448,young adult,curly,brunette,brown,scale 4,type ii
2477,448,young adult,curly,brunette,brown,scale 4,type ii
2478,448,young adult,curly,brunette,brown,scale 4,type ii
2479,448,young adult,curly,brunette,brown,scale 4,type ii
2480,448,young adult,curly,brunette,brown,scale 4,type ii
2481,449,adult,straight,brunette,brown,scale 4,type iii
2482,449,adult,straight,brunette,brown,scale 4,type iii
2483,449,adult,straight,brunette,brown,scale 4,type iii
2484,449,adult,straight,brunette,brown,scale 4,type iii
2485,449,adult,straight,brunette,brown,scale 4,type iii
2486,449,adult,straight,brunette,brown,scale 4,type iii
2487,450,young adult,straight,brunette,brown,scale 4,type iii
2488,450,young adult,straight,brunette,brown,scale 4,type iii
2489,450,young adult,straight,brunette,brown,scale 4,type iii
2490,450,young adult,straight,brunette,brown,scale 4,type iii
2491,450,young adult,straight,brunette,brown,scale 4,type iii
2492,450,young adult,straight,brunette,brown,scale 4,type iii
2493,451,young adult,wavy,brunette,brown,scale 3,type iii
2494,451,young adult,wavy,brunette,brown,scale 3,type iii
2495,451,young adult,wavy,brunette,brown,scale 3,type iii
2496,451,young adult,wavy,brunette,brown,scale 3,type iii
2497,451,young adult,wavy,brunette,brown,scale 3,type iii
2498,452,adult,wavy,black,brown,scale 4,type iv
2499,452,adult,wavy,black,brown,scale 4,type iv
2500,452,adult,wavy,black,brown,scale 4,type iv
2501,452,adult,wavy,black,brown,scale 4,type iv
2502,452,adult,wavy,black,brown,scale 4,type iv
2503,452,adult,wavy,black,brown,scale 4,type iv
2504,453,adult,straight,blonde,blue,scale 2,type ii
2505,453,adult,straight,blonde,blue,scale 2,type ii
2506,453,adult,straight,blonde,blue,scale 2,type ii
2507,453,adult,straight,blonde,blue,scale 2,type ii
2508,453,adult,straight,blonde,blue,scale 2,type ii
2509,453,adult,straight,blonde,blue,scale 2,type ii
2516,455,adult,wavy,black,blue,scale 3,type ii
2517,455,adult,wavy,black,blue,scale 3,type ii
2518,455,adult,wavy,black,blue,scale 3,type ii
2519,455,adult,wavy,black,blue,scale 3,type ii
2520,455,adult,wavy,black,blue,scale 3,type ii
2521,455,adult,wavy,black,blue,scale 3,type ii
2522,456,young adult,wavy,brunette,brown,scale 4,type iii
2523,456,young adult,wavy,brunette,brown,scale 4,type iii
2524,456,young adult,wavy,brunette,brown,scale 4,type iii
2525,456,young adult,wavy,brunette,brown,scale 4,type iii
2526,456,young adult,wavy,brunette,brown,scale 4,type iii
2527,456,young adult,wavy,brunette,brown,scale 4,type iii
2528,457,adult,straight,blonde,blue,scale 1,type i
2529,457,adult,straight,blonde,blue,scale 1,type i
2530,457,adult,straight,blonde,blue,scale 1,type i
2531,457,adult,straight,blonde,blue,scale 1,type i
2532,457,adult,straight,blonde,blue,scale 1,type i
2533,457,adult,straight,blonde,blue,scale 1,type i
2534,458,adult,curly,brunette,brown,scale 4,type iii
2535,458,adult,curly,brunette,brown,scale 4,type iii
2536,458,adult,curly,brunette,brown,scale 4,type iii
2537,458,adult,curly,brunette,brown,scale 4,type iii
2538,458,adult,curly,brunette,brown,scale 4,type iii
2539,458,adult,curly,brunette,brown,scale 4,type iii
2540,459,adult,coily,black,brown,scale 6,type iv
2541,459,adult,coily,black,brown,scale 6,type iv
2542,459,adult,coily,black,brown,scale 6,type iv
2543,459,adult,coily,black,brown,scale 6,type iv
2544,459,adult,coily,black,brown,scale 6,type iv
2545,459,adult,coily,black,brown,scale 6,type iv
2546,460,adult,wavy,black,brown,scale 4,type iii
2547,460,adult,wavy,black,brown,scale 4,type iii
2548,460,adult,wavy,black,brown,scale 4,type iii
2549,460,adult,wavy,black,brown,scale 4,type iii
2550,460,adult,wavy,black,brown,scale 4,type iii
2551,460,adult,wavy,black,brown,scale 4,type iii
2552,461,adult,straight,brunette,brown,scale 5,type v
2553,461,adult,straight,brunette,brown,scale 5,type v
2554,461,adult,straight,brunette,brown,scale 5,type v
2555,461,adult,straight,brunette,brown,scale 5,type v
2556,461,adult,straight,brunette,brown,scale 5,type v
2557,461,adult,straight,brunette,brown,scale 5,type v
2558,462,adult,wavy,brunette,brown,scale 3,type iii
2559,462,adult,wavy,brunette,brown,scale 3,type iii
2560,462,adult,wavy,brunette,brown,scale 3,type iii
2561,462,adult,wavy,brunette,brown,scale 3,type iii
2562,462,adult,wavy,brunette,brown,scale 3,type iii
2563,462,adult,wavy,brunette,brown,scale 3,type iii
2564,463,adult,wavy,brunette,brown,scale 4,type iv
2565,463,adult,wavy,brunette,brown,scale 4,type iv
2566,464,young adult,straight,brunette,hazel,scale 3,type ii
2567,464,young adult,straight,brunette,hazel,scale 3,type ii
2568,464,young adult,straight,brunette,hazel,scale 3,type ii
2569,464,young adult,straight,brunette,hazel,scale 3,type ii
2570,464,young adult,straight,brunette,hazel,scale 3,type ii
2571,464,young adult,straight,brunette,hazel,scale 3,type ii
2572,465,young adult,curly,brunette,brown,scale 6,type v
2573,465,young adult,curly,brunette,brown,scale 6,type v
2574,465,young adult,curly,brunette,brown,scale 6,type v
2575,465,young adult,curly,brunette,brown,scale 6,type v
2576,465,young adult,curly,brunette,brown,scale 6,type v
2577,465,young adult,curly,brunette,brown,scale 6,type v
2578,466,adult,curly,brunette,brown,scale 6,type vi
2579,466,adult,curly,brunette,brown,scale 6,type vi
2580,466,adult,curly,brunette,brown,scale 6,type vi
2581,466,adult,curly,brunette,brown,scale 6,type vi
2582,466,adult,curly,brunette,brown,scale 6,type vi
2583,467,adult,straight,brunette,brown,scale 3,type iii
2584,467,adult,straight,brunette,brown,scale 3,type iii
2585,467,adult,straight,brunette,brown,scale 3,type iii
2586,467,adult,straight,brunette,brown,scale 3,type iii
2587,467,adult,straight,brunette,brown,scale 3,type iii
2588,467,adult,straight,brunette,brown,scale 3,type iii
2589,468,adult,straight,black,brown,scale 3,type ii
2590,468,adult,straight,black,brown,scale 3,type ii
2591,468,adult,straight,black,brown,scale 3,type ii
2592,468,adult,straight,black,brown,scale 3,type ii
2593,468,adult,straight,black,brown,scale 3,type ii
2594,469,young adult,straight,brunette,brown,scale 3,type ii
2595,469,young adult,straight,brunette,brown,scale 3,type ii
2596,469,young adult,straight,brunette,brown,scale 3,type ii
2597,469,young adult,straight,brunette,brown,scale 3,type ii
2598,469,young adult,straight,brunette,brown,scale 3,type ii
2599,469,young adult,straight,brunette,brown,scale 3,type ii
2600,470,adult,wavy,black,brown,scale 6,type iv
2601,470,adult,wavy,black,brown,scale 6,type iv
2602,470,adult,wavy,black,brown,scale 6,type iv
2603,470,adult,wavy,black,brown,scale 6,type iv
2604,470,adult,wavy,black,brown,scale 6,type iv
2605,471,young adult,straight,black,brown,scale 7,type v
2606,471,young adult,straight,black,brown,scale 7,type v
2607,471,young adult,straight,black,brown,scale 7,type v
2608,471,young adult,straight,black,brown,scale 7,type v
2609,471,young adult,straight,black,brown,scale 7,type v
2610,471,young adult,straight,black,brown,scale 7,type v
2611,472,young adult,straight,brunette,brown,scale 5,type v
2612,472,young adult,straight,brunette,brown,scale 5,type v
2613,472,young adult,straight,brunette,brown,scale 5,type v
2614,472,young adult,straight,brunette,brown,scale 5,type v
2615,472,young adult,straight,brunette,brown,scale 5,type v
2616,472,young adult,straight,brunette,brown,scale 5,type v
2617,473,adult,wavy,brunette,green,scale 3,type iii
2618,473,adult,wavy,brunette,green,scale 3,type iii
2619,473,adult,wavy,brunette,green,scale 3,type iii
2620,473,adult,wavy,brunette,green,scale 3,type iii
2621,473,adult,wavy,brunette,green,scale 3,type iii
2622,473,adult,wavy,brunette,green,scale 3,type iii
2623,474,adult,straight,red,green,scale 2,type ii
2624,474,adult,straight,red,green,scale 2,type ii
2625,474,adult,straight,red,green,scale 2,type ii
2626,474,adult,straight,red,green,scale 2,type ii
2627,474,adult,straight,red,green,scale 2,type ii
2628,474,adult,straight,red,green,scale 2,type ii
2629,475,adult,straight,black,black,scale 4,type iii
2630,475,adult,straight,black,black,scale 4,type iii
2631,475,adult,straight,black,black,scale 4,type iii
2632,475,adult,straight,black,black,scale 4,type iii
2633,475,adult,straight,black,black,scale 4,type iii
2634,475,adult,straight,black,black,scale 4,type iii
2635,476,adult,wavy,brunette,brown,scale 2,type ii
2636,476,adult,wavy,brunette,brown,scale 2,type ii
2637,476,adult,wavy,brunette,brown,scale 2,type ii
2638,476,adult,wavy,brunette,brown,scale 2,type ii
2639,476,adult,wavy,brunette,brown,scale 2,type ii
2640,477,adult,wavy,brunette,brown,scale 6,type iv
2641,477,adult,wavy,brunette,brown,scale 6,type iv
2642,477,adult,wavy,brunette,brown,scale 6,type iv
2643,477,adult,wavy,brunette,brown,scale 6,type iv
2644,477,adult,wavy,brunette,brown,scale 6,type iv
2645,477,adult,wavy,brunette,brown,scale 6,type iv
2646,478,adult,wavy,brunette,black,scale 4,type iv
2647,478,adult,wavy,brunette,black,scale 4,type iv
2648,478,adult,wavy,brunette,black,scale 4,type iv
2649,479,adult,straight,black,black,scale 6,type iv
2650,479,adult,straight,black,black,scale 6,type iv
2651,479,adult,straight,black,black,scale 6,type iv
2652,479,adult,straight,black,black,scale 6,type iv
2653,479,adult,straight,black,black,scale 6,type iv
2654,479,adult,straight,black,black,scale 6,type iv
2655,480,adult,coily,black,black,scale 4,type iii
2656,480,adult,coily,black,black,scale 4,type iii
2657,480,adult,coily,black,black,scale 4,type iii
2658,480,adult,coily,black,black,scale 4,type iii
2659,480,adult,coily,black,black,scale 4,type iii
2660,480,adult,coily,black,black,scale 4,type iii
2661,481,young adult,wavy,black,brown,scale 6,type v
2662,481,young adult,wavy,black,brown,scale 6,type v
2663,481,young adult,wavy,black,brown,scale 6,type v
2664,481,young adult,wavy,black,brown,scale 6,type v
2665,481,young adult,wavy,black,brown,scale 6,type v
2666,482,young adult,curly,black,brown,scale 6,type v
2667,482,young adult,curly,black,brown,scale 6,type v
2668,482,young adult,curly,black,brown,scale 6,type v
2669,482,young adult,curly,black,brown,scale 6,type v
2670,482,young adult,curly,black,brown,scale 6,type v
2671,482,young adult,curly,black,brown,scale 6,type v
2672,483,adult,straight,brunette,brown,scale 3,type ii
2673,483,adult,straight,brunette,brown,scale 3,type ii
2674,483,adult,straight,brunette,brown,scale 3,type ii
2675,483,adult,straight,brunette,brown,scale 3,type ii
2676,483,adult,straight,brunette,brown,scale 3,type ii
2677,483,adult,straight,brunette,brown,scale 3,type ii
2678,484,young adult,wavy,gray,black,scale 6,type iv
2679,484,young adult,wavy,gray,black,scale 6,type iv
2680,484,young adult,wavy,gray,black,scale 6,type iv
2681,484,young adult,wavy,gray,black,scale 6,type iv
2682,484,young adult,wavy,gray,black,scale 6,type iv
2683,484,young adult,wavy,gray,black,scale 6,type iv
2684,485,young adult,straight,brunette,brown,scale 4,type iii
2685,485,young adult,straight,brunette,brown,scale 4,type iii
2686,485,young adult,straight,brunette,brown,scale 4,type iii
2687,485,young adult,straight,brunette,brown,scale 4,type iii
2688,485,young adult,straight,brunette,brown,scale 4,type iii
2689,485,young adult,straight,brunette,brown,scale 4,type iii
2690,486,young adult,straight,brunette,hazel,scale 3,type ii
2691,486,young adult,straight,brunette,hazel,scale 3,type ii
2692,486,young adult,straight,brunette,hazel,scale 3,type ii
2693,486,young adult,straight,brunette,hazel,scale 3,type ii
2694,486,young adult,straight,brunette,hazel,scale 3,type ii
2695,486,young adult,straight,brunette,hazel,scale 3,type ii
2696,487,adult,wavy,brunette,brown,scale 4,type iii
2697,487,adult,wavy,brunette,brown,scale 4,type iii
2698,488,adult,curly,brunette,brown,scale 6,type v
2699,488,adult,curly,brunette,brown,scale 6,type v
2700,488,adult,curly,brunette,brown,scale 6,type v
2701,488,adult,curly,brunette,brown,scale 6,type v
2702,489,adult,straight,black,brown,scale 4,type iii
2703,489,adult,straight,black,brown,scale 4,type iii
2704,489,adult,straight,black,brown,scale 4,type iii
2705,489,adult,straight,black,brown,scale 4,type iii
2706,489,adult,straight,black,brown,scale 4,type iii
2707,489,adult,straight,black,brown,scale 4,type iii
2708,490,adult,wavy,brunette,brown,scale 3,type iii
2709,490,adult,wavy,brunette,brown,scale 3,type iii
2710,490,adult,wavy,brunette,brown,scale 3,type iii
2711,490,adult,wavy,brunette,brown,scale 3,type iii
2712,490,adult,wavy,brunette,brown,scale 3,type iii
2713,490,adult,wavy,brunette,brown,scale 3,type iii
2714,491,young adult,straight,black,black,scale 7,type v
2715,491,young adult,straight,black,black,scale 7,type v
2716,491,young adult,straight,black,black,scale 7,type v
2717,491,young adult,straight,black,black,scale 7,type v
2718,492,adult,wavy,brunette,brown,scale 5,type iv
2719,492,adult,wavy,brunette,brown,scale 5,type iv
2720,492,adult,wavy,brunette,brown,scale 5,type iv
2721,492,adult,wavy,brunette,brown,scale 5,type iv
2722,492,adult,wavy,brunette,brown,scale 5,type iv
2723,492,adult,wavy,brunette,brown,scale 5,type iv
2724,493,adult,straight,brunette,brown,scale 3,type ii
2725,493,adult,straight,brunette,brown,scale 3,type ii
2726,493,adult,straight,brunette,brown,scale 3,type ii
2727,493,adult,straight,brunette,brown,scale 3,type ii
2728,493,adult,straight,brunette,brown,scale 3,type ii
2729,493,adult,straight,brunette,brown,scale 3,type ii
2730,494,adult,wavy,black,brown,scale 6,type iv
2731,494,adult,wavy,black,brown,scale 6,type iv
2732,494,adult,wavy,black,brown,scale 6,type iv
2733,494,adult,wavy,black,brown,scale 6,type iv
2734,494,adult,wavy,black,brown,scale 6,type iv
2735,494,adult,wavy,black,brown,scale 6,type iv
2736,495,adult,straight,brunette,brown,scale 4,type iii
2737,495,adult,straight,brunette,brown,scale 4,type iii
2738,495,adult,straight,brunette,brown,scale 4,type iii
2739,495,adult,straight,brunette,brown,scale 4,type iii
2740,495,adult,straight,brunette,brown,scale 4,type iii
2741,496,adult,straight,black,brown,scale 5,type iv
2742,496,adult,straight,black,brown,scale 5,type iv
2743,496,adult,straight,black,brown,scale 5,type iv
2744,497,adult,straight,brunette,brown,scale 2,type ii
2745,497,adult,straight,brunette,brown,scale 2,type ii
2746,497,adult,straight,brunette,brown,scale 2,type ii
2747,497,adult,straight,brunette,brown,scale 2,type ii
2748,497,adult,straight,brunette,brown,scale 2,type ii
2749,497,adult,straight,brunette,brown,scale 2,type ii
2750,498,young adult,straight,brunette,brown,scale 4,type ii
2751,498,young adult,straight,brunette,brown,scale 4,type ii
2752,498,young adult,straight,brunette,brown,scale 4,type ii
2753,498,young adult,straight,brunette,brown,scale 4,type ii
2754,498,young adult,straight,brunette,brown,scale 4,type ii
2755,498,young adult,straight,brunette,brown,scale 4,type ii
2756,499,young adult,coily,brunette,brown,scale 5,type iv
2757,499,young adult,coily,brunette,brown,scale 5,type iv
2758,499,young adult,coily,brunette,brown,scale 5,type iv
2759,499,young adult,coily,brunette,brown,scale 5,type iv
2760,499,young adult,coily,brunette,brown,scale 5,type iv
2761,499,young adult,coily,brunette,brown,scale 5,type iv
2762,500,young adult,straight,brunette,brown,scale 5,type iv
2763,500,young adult,straight,brunette,brown,scale 5,type iv
2764,501,young adult,straight,brunette,brown,scale 3,type ii
2765,501,young adult,straight,brunette,brown,scale 3,type ii
2766,501,young adult,straight,brunette,brown,scale 3,type ii
2767,501,young adult,straight,brunette,brown,scale 3,type ii
